FeatureID,FeatureName,Cluster 1 Average,Cluster 1 Log2 Fold Change,Cluster 1 P-Value,Cluster 2 Average,Cluster 2 Log2 Fold Change,Cluster 2 P-Value,Cluster 3 Average,Cluster 3 Log2 Fold Change,Cluster 3 P-Value,Cluster 4 Average,Cluster 4 Log2 Fold Change,Cluster 4 P-Value,Cluster 5 Average,Cluster 5 Log2 Fold Change,Cluster 5 P-Value,Cluster 6 Average,Cluster 6 Log2 Fold Change,Cluster 6 P-Value,Cluster 7 Average,Cluster 7 Log2 Fold Change,Cluster 7 P-Value,Cluster 8 Average,Cluster 8 Log2 Fold Change,Cluster 8 P-Value,Cluster 9 Average,Cluster 9 Log2 Fold Change,Cluster 9 P-Value,Cluster 10 Average,Cluster 10 Log2 Fold Change,Cluster 10 P-Value,Cluster 11 Average,Cluster 11 Log2 Fold Change,Cluster 11 P-Value,Cluster 12 Average,Cluster 12 Log2 Fold Change,Cluster 12 P-Value,Cluster 13 Average,Cluster 13 Log2 Fold Change,Cluster 13 P-Value,Cluster 14 Average,Cluster 14 Log2 Fold Change,Cluster 14 P-Value
SOX10_MA0442.2,SOX10,187.6142442,-0.027463175,2.61E-06,173.8204369,0.04483168,2.25E-14,195.8129189,-0.046296116,6.32E-16,195.4734776,0.052175506,3.98E-21,186.4720142,-0.008350845,0.148108565,188.7784069,-0.004792593,0.294714612,193.7848795,0.011617323,0.086450627,188.7035849,0.007021976,0.258230326,188.4259811,0.001684617,0.436899981,180.7877034,-0.061022431,6.73E-15,188.7911167,0.003821406,0.351492817,195.1102223,0.019581641,0.090423929,213.5580306,0.046962532,0.003659616,172.9209881,-0.071845235,9.76E-06
IRF7_MA0772.1,IRF7,113.6696091,0.006350236,0.205741279,102.9743385,0.055185662,2.53E-14,119.739691,-0.062583601,1.08E-18,117.3462114,0.046152707,1.10E-11,113.4268127,-0.001061344,0.460204841,113.6275857,-0.001031006,0.460136289,115.1351863,0.005597456,0.308377508,112.65698,-0.026121892,0.019275924,112.6860296,-0.021980381,0.030918858,108.8682553,-0.063630353,4.02E-11,113.965509,0.005225559,0.335862439,116.8768634,0.015924402,0.201970148,145.6148141,0.092398033,5.33E-06,107.203039,-0.04865651,0.011899952
HSF4_MA0771.1,HSF4,105.8427339,-0.087754235,3.81E-19,94.00951382,0.073042841,2.96E-14,112.7510159,-0.058029022,5.42E-10,118.711558,0.136780687,2.10E-51,102.316316,-0.040771341,0.000293737,106.8368823,0.009535763,0.253752705,91.63602809,-0.064590453,5.57E-07,107.4523009,0.002250421,0.459679465,107.1493582,-0.006084849,0.364889145,103.5322364,-0.052807525,2.65E-05,108.0313056,0.009077988,0.287715883,109.4320567,0.010424307,0.343199298,122.1801963,0.048572373,0.052690055,100.9469822,-0.051580748,0.038342709
Nr1h3::Rxra_MA0494.1,Nr1h3::Rxra,16.56163646,-0.052899814,9.87E-15,15.29935899,0.050871666,5.00E-14,17.17831728,-0.037723835,7.56E-09,17.63181894,0.083423658,1.52E-39,16.26998568,-0.021370566,0.005659909,16.73840663,-0.009698258,0.159152023,15.70582907,-0.025103853,0.003511896,16.65674676,-0.001500292,0.461656499,16.64648807,-0.003020532,0.404538292,16.10430346,-0.052031232,5.25E-09,16.84384414,0.016544437,0.057621575,17.12305849,0.015228038,0.189425312,19.33888003,0.053618753,0.003034808,16.08685259,-0.029872263,0.069630912
ARNT::HIF1A_MA0259.1,ARNT::HIF1A,3.698943437,-0.00873955,0.12758541,3.385314257,0.055079982,5.71E-14,3.969277464,-0.09266892,8.70E-38,3.805192844,0.041182456,2.31E-09,3.806829583,0.026071781,0.002002097,3.737659608,-0.02516648,0.007461001,4.088104952,0.042631604,5.86E-06,3.675614111,-0.023416707,0.03586632,3.752321569,0.041599438,0.000134829,3.477822241,-0.095902897,1.33E-22,3.791567746,0.039053093,0.000136548,3.923214855,0.033061202,0.028550633,3.5262403,-0.017228836,0.223427848,3.441308992,-0.063296432,0.001601903
Tcfl5_MA0632.1,Tcfl5,0.635431856,-0.030048229,0.000413716,0.572898999,0.066752136,1.09E-13,0.680368015,-0.09815522,1.24E-28,0.649881481,0.032736361,0.000108924,0.659731132,0.036709753,0.000466326,0.641161449,-0.031833396,0.00664087,0.702923818,0.045171213,7.67E-05,0.62911826,-0.030683243,0.026052177,0.64577954,0.049381177,0.000229772,0.591655504,-0.110736202,6.66E-20,0.660860541,0.06647111,1.71E-07,0.717405716,0.070172579,0.000405677,0.597260783,-0.021881258,0.215519599,0.607320817,-0.040095863,0.076838036
NR4A2_MA0160.1,NR4A2,56.53405413,-0.08615941,1.32E-67,53.78476921,0.03601283,1.38E-13,56.78425662,0.008390221,0.042165851,60.41792691,0.079487026,3.34E-67,54.95915807,-0.034899287,8.51E-10,56.9375792,0.009029647,0.096308871,53.5250724,-0.02758215,1.50E-05,57.20417913,0.001240842,0.45486153,56.83510303,-0.017240897,0.014711607,56.52416989,-0.017513649,0.003879454,57.60337203,0.011157706,0.071372508,58.12294854,0.009082979,0.23504446,54.44942598,-0.017896922,0.113766206,56.23624474,-0.014074097,0.166981903
RREB1_MA0073.1,RREB1,11.92313536,-0.005206355,0.17691134,11.20684913,0.039984343,1.93E-13,12.46086519,-0.06138211,1.83E-30,12.24917614,0.037993999,7.69E-13,12.06751522,0.011489668,0.054103778,11.99431189,-0.01946003,0.006409275,12.50307181,0.021021817,0.002108121,11.87560226,-0.012614922,0.104982442,11.98062231,0.013948023,0.057014911,11.47502587,-0.0595578,5.06E-16,12.10719889,0.025101472,0.000964626,12.45659904,0.02535117,0.026629477,11.52462096,-0.012141996,0.239831411,11.36518078,-0.043000966,0.00522716
TP53_MA0106.3,TP53,6.545762482,-0.103367679,3.67E-10,5.376332064,0.118822655,2.13E-13,7.319724862,-0.123680613,8.39E-15,7.403138206,0.154484686,2.42E-24,6.859053835,0.027602411,0.100748203,6.844636671,-0.06537565,0.001862989,6.285491577,-0.022956333,0.170194967,6.724005376,0.041184228,0.085955953,6.797165136,0.0671626,0.004816893,6.218988434,-0.099035948,3.50E-06,6.532713395,-0.02627871,0.156626254,6.260668822,-0.033127755,0.214576964,7.084200157,0.023487869,0.327523943,5.475854481,-0.16453408,0.000220653
Ahr::Arnt_MA0006.1,Ahr::Arnt,24.97087286,-0.01185555,0.006686891,23.65096018,0.034884618,2.65E-13,26.10458316,-0.061364178,7.01E-39,25.52038498,0.030549103,5.27E-11,25.5769347,0.022852553,5.46E-05,25.11031532,-0.018320455,0.003634542,27.16105154,0.036998665,1.74E-09,24.80390341,-0.02091841,0.003919996,25.11469634,0.01691395,0.014397797,24.0586907,-0.057876442,3.16E-19,25.51516987,0.035419944,1.72E-07,26.40093527,0.032166305,0.002526702,21.48664191,-0.054106939,3.36E-05,24.08206862,-0.0323861,0.014613803
NKX3-2_MA0122.2,NKX3-2,50.34892503,-0.038530916,1.73E-06,45.61828778,0.058792125,3.13E-13,53.34947315,-0.062460913,2.33E-15,52.5332973,0.053058931,2.15E-12,50.91466901,0.004921664,0.332905907,51.20409428,-0.022965435,0.020291498,55.5764504,0.037939113,0.000306708,50.40982187,-0.014301706,0.170000863,50.66823807,0.002535817,0.432662431,48.7687516,-0.055774408,1.56E-07,51.93450291,0.039033752,0.000533378,51.62804418,0.010897777,0.305474161,55.77157323,0.035921132,0.074033212,44.1967974,-0.115057599,2.48E-07
Nkx3-1_MA0124.2,Nkx3-1,50.34892503,-0.038530916,1.73E-06,45.61828778,0.058792125,3.13E-13,53.34947315,-0.062460913,2.33E-15,52.5332973,0.053058931,2.15E-12,50.91466901,0.004921664,0.332905907,51.20409428,-0.022965435,0.020291498,55.5764504,0.037939113,0.000306708,50.40982187,-0.014301706,0.170000863,50.66823807,0.002535817,0.432662431,48.7687516,-0.055774408,1.56E-07,51.93450291,0.039033752,0.000533378,51.62804418,0.010897777,0.305474161,55.77157323,0.035921132,0.074033212,44.1967974,-0.115057599,2.48E-07
NKX2-3_MA0672.1,NKX2-3,46.44752578,-0.038331079,0.000173998,40.76416892,0.074886425,4.43E-13,49.91216072,-0.077176225,2.45E-14,50.04286201,0.096478874,3.13E-23,46.65253511,-0.001329079,0.465098727,46.92303472,-0.008027019,0.304831315,50.84002544,0.033758493,0.010153113,46.44235343,-0.019738874,0.15350445,46.15135225,-0.03465892,0.020347774,45.2435369,-0.048178637,0.000296476,46.13116223,-0.019291876,0.124029328,46.94666684,0.002599192,0.463665395,46.25123034,-0.003808413,0.452161825,41.22036759,-0.105567693,0.000207824
TP73_MA0861.1,TP73,42.38824941,-0.075217608,7.18E-10,36.79276706,0.085270683,1.32E-12,45.32345528,-0.065423929,2.11E-08,45.08086473,0.069881694,5.49E-10,43.02058606,0.002830221,0.433201629,43.00745743,-0.005859423,0.371644933,46.21445753,0.030318709,0.039386988,42.54737205,-0.025118084,0.128225592,43.41794787,0.035772023,0.033166849,41.04692878,-0.065223261,3.39E-05,42.80066184,-0.002744555,0.455123399,43.11016812,0.002975215,0.463780577,50.02840002,0.057540989,0.061450972,37.63291733,-0.110498602,0.000850164
Hoxa11_MA0911.1,Hoxa11,61.81069557,0.003509289,0.404222152,51.90252152,0.094518736,1.68E-12,66.55772452,-0.087888998,2.02E-11,64.57241826,0.060734559,1.08E-06,60.22031549,-0.021828091,0.114723258,61.96205438,-0.005566517,0.389553819,69.48004972,0.047304303,0.006332076,61.43797272,-0.017628655,0.238253104,61.01996197,-0.034414215,0.059553774,57.58371023,-0.102331286,1.07E-08,60.38741982,-0.034508858,0.050371983,67.95850985,0.052183272,0.059597848,87.16234493,0.129716512,0.000554234,56.23222163,-0.078867807,0.025567187
Sox6_MA0515.1,Sox6,46.5234205,-0.098714796,1.57E-25,42.06463011,0.064881527,1.96E-12,48.68376928,-0.035937195,4.24E-05,51.81567581,0.128923987,7.50E-50,46.25632683,-0.017658359,0.07444085,46.84317356,0.016045499,0.108447747,45.37585338,-0.016357827,0.113032145,47.32288178,0.006771169,0.348500242,46.58296066,-0.038319741,0.005009799,45.31426301,-0.061753339,3.79E-07,46.53333984,-0.02241318,0.060738426,46.67087628,-0.006556146,0.390238358,47.39499341,0.00132014,0.481119832,44.58393692,-0.048299794,0.040793218
GSC_MA0648.1,GSC,13.6233807,-0.076781307,1.12E-08,11.69942145,0.093407311,2.04E-12,14.54356572,-0.066507515,2.35E-07,15.00331144,0.123684742,3.67E-23,13.29586343,-0.030482704,0.038391245,13.74600779,0.003598868,0.426984726,13.06066905,-0.022099969,0.129551585,13.79200679,0.005392777,0.417751322,13.7557756,-0.002961057,0.452348187,12.77165128,-0.111187544,3.66E-10,13.40931655,-0.040844248,0.023139552,15.35964942,0.060511138,0.029139162,16.78715385,0.07260428,0.035770818,13.3025517,-0.02916994,0.240399789
PLAG1_MA0163.1,PLAG1,1.187603605,-0.026471157,0.000420087,1.089545623,0.055551211,2.36E-12,1.255335309,-0.078280977,9.66E-24,1.239104975,0.060154815,5.37E-15,1.19085402,0.002708115,0.400874161,1.195829023,-0.02280755,0.021854183,1.220923056,0.012361012,0.136055691,1.189251465,0.005017054,0.364708082,1.197814142,0.02533449,0.023377283,1.123154725,-0.086695106,4.86E-16,1.21207003,0.033612609,0.002290088,1.28992097,0.047624951,0.006200982,1.132675491,-0.01679493,0.249457627,1.14974758,-0.028836025,0.122357137
FOSL1::JUNB_MA1137.1,FOSL1::JUNB,258.9719562,-0.075269345,5.87E-21,288.4510253,-0.055229524,3.03E-12,238.7418723,0.098600679,7.11E-38,250.4551824,-0.060508243,6.77E-16,278.9911446,0.053307401,7.93E-09,257.9504418,0.027458864,0.006302035,326.2716232,0.086769454,7.53E-17,259.8935548,-0.024122777,0.04462749,259.0618588,-0.029505569,0.010768236,261.4450836,-0.001785358,0.434479609,266.1929299,0.025001795,0.018952513,247.623147,-0.03070167,0.059941166,218.643952,-0.069060819,0.001835019,276.7822976,0.046147168,0.026009378
NR2F2_MA1111.1,NR2F2,19.46190475,-0.111985206,1.37E-21,17.22288005,0.078330857,7.10E-12,19.96036547,-0.011574061,0.159274542,20.88289613,0.077415253,4.66E-13,19.37063709,-0.01766393,0.126005357,19.78805146,-0.00204593,0.451833717,21.18785316,0.028503557,0.039789041,19.68985065,-0.013122652,0.26543374,19.79487798,0.003843613,0.43089968,18.65089681,-0.087021314,1.01E-08,19.78739732,0.001466931,0.472415721,19.99103417,0.00625072,0.417196598,20.65707454,0.016298636,0.330927875,19.85821326,0.003797296,0.461159993
ID4_MA0824.1,ID4,3.952245191,-0.031596149,7.45E-05,3.619352684,0.055731096,8.02E-12,4.158624227,-0.061941398,7.03E-15,4.194257441,0.084349633,4.58E-28,3.847227083,-0.027354394,0.003478087,3.978637198,-0.008759251,0.235420269,3.748065711,-0.024081497,0.016156469,3.987375831,0.020610665,0.085955953,3.984345703,0.014935369,0.133018461,3.814099968,-0.059362351,3.38E-08,3.949467467,-0.005777057,0.338007695,4.037141645,0.010320111,0.316156503,4.539001143,0.048066333,0.022024816,3.720767377,-0.054629619,0.011638
Hes2_MA0616.1,Hes2,0.433229799,0.00298047,0.432092852,0.361184378,0.110459717,9.34E-12,0.477784838,-0.13355229,6.39E-17,0.468465385,0.118259066,5.30E-15,0.406974915,-0.057817814,0.002008655,0.435325276,-0.012201595,0.308512719,0.437387382,0.004246374,0.424653611,0.437621293,0.037148907,0.106168181,0.435086688,0.012718658,0.333087549,0.394032998,-0.145389061,1.85E-11,0.418684967,-0.053618148,0.015379241,0.509805402,0.090951822,0.008076948,0.425911069,-0.005963743,0.450438903,0.399283563,-0.070020274,0.073752327
MEF2B_MA0660.1,MEF2B,270.3633796,-0.097895188,2.65E-117,260.960064,0.028394769,9.49E-12,270.2172132,0.017298837,1.29E-05,299.6707768,0.122204907,5.89E-207,257.2662308,-0.054884066,5.11E-30,270.8577456,0.025290436,1.92E-06,240.679299,-0.053533325,1.36E-22,275.2077922,0.011218107,0.070526948,272.3002061,-0.020228871,0.001107057,268.8642226,-0.02981938,5.93E-08,270.1253294,-0.023041844,9.14E-05,288.1794926,0.027140598,0.003554718,233.4129719,-0.060234016,2.89E-07,269.273506,-0.015510132,0.111227174
NFIC_MA0161.2,NFIC,11.62386322,0.008253601,0.225519753,10.27435756,0.069854721,9.53E-12,12.59881132,-0.100914401,1.72E-23,12.49054733,0.106040695,2.58E-28,11.36647103,-0.018655304,0.085782558,11.65853882,-0.008042518,0.302539708,11.81919753,0.00729431,0.320968823,11.7139136,0.03018088,0.05024895,11.45887698,-0.037570911,0.012646103,10.79301543,-0.110533345,8.10E-16,11.36818512,-0.032397501,0.019699027,12.43764771,0.037840759,0.063798798,10.21735394,-0.046915871,0.066539891,11.10837155,-0.037236927,0.112646999
ZNF740_MA0753.1,ZNF740,1.049780192,-0.030392024,0.000284065,0.956819971,0.058949443,1.29E-11,1.137298217,-0.109042918,5.92E-37,1.114198219,0.086133742,3.17E-25,1.06959675,0.016612163,0.074176579,1.057551503,-0.017653013,0.079861869,1.087979957,0.015205439,0.10864213,1.053829711,0.010111843,0.26364347,1.06204439,0.031914614,0.011811656,0.973063293,-0.119436101,1.73E-24,1.070877304,0.03070396,0.009683456,1.173226301,0.062447669,0.001061325,0.972437097,-0.02740285,0.148619953,0.962791946,-0.077103769,0.001337191
MEF2D_MA0773.1,MEF2D,366.4035026,-0.086228892,2.35E-101,354.1223231,0.026685219,1.54E-11,364.6530695,0.020384799,8.44E-08,402.8905645,0.112924287,3.10E-196,348.1465286,-0.054644272,9.09E-33,366.4433662,0.025411621,4.35E-07,322.8331336,-0.057065812,5.45E-28,372.0453404,0.007840551,0.141072025,367.9937234,-0.023707695,6.46E-05,365.3537656,-0.023522046,5.55E-06,364.2090932,-0.028430098,4.10E-07,389.3712668,0.026316899,0.002994432,329.6193526,-0.04440904,6.02E-05,367.5415862,-0.008246768,0.255386999
Tcf7_MA0769.1,Tcf7,44.55643187,-0.025734301,0.005332279,39.76138446,0.065302219,1.58E-11,49.81669845,-0.130421564,5.07E-42,45.55408568,0.026945277,0.001888788,46.76788652,0.03895756,0.000530503,45.5296872,-0.03664164,0.003261109,57.58576856,0.101460286,1.56E-15,44.40466552,-0.021786126,0.110404486,45.60957013,0.058180429,6.04E-05,41.99996789,-0.092103479,1.23E-12,47.39086002,0.090081303,4.80E-11,43.84682332,-0.010679398,0.339248018,43.03278954,-0.014200566,0.327523943,39.15914519,-0.112650698,2.80E-05
SIX2_MA1119.1,SIX2,134.7357361,-0.040726592,5.83E-06,121.3840614,0.060560568,1.63E-11,143.5461143,-0.065960069,6.42E-14,139.8674221,0.042765426,3.42E-07,138.0931805,0.015285797,0.102384556,136.7263873,-0.01587075,0.106781103,139.6197479,0.011782382,0.196030396,135.148909,-0.01038015,0.26543374,137.9206397,0.04808412,0.000371647,126.1180061,-0.105835681,2.25E-18,142.2685436,0.072109833,1.60E-08,135.7129353,-0.013350455,0.043212541,147.0982483,0.030873885,0.139732445,121.5604643,-0.091593595,0.000232066
ZNF410_MA0752.1,ZNF410,105.8497174,-0.042854959,0.001349059,89.59577059,0.092168429,1.70E-11,114.5016427,-0.083118257,5.46E-10,111.8839457,0.066953074,1.75E-07,103.6721023,-0.022622527,0.112209264,106.5562535,0.016804993,0.002389758,115.2361558,0.031016007,0.059524351,106.0062691,-0.015751385,0.265882647,108.0353243,0.039257329,0.039463479,96.3284428,-0.146759622,2.52E-15,108.769613,0.030570743,0.079431737,122.4322983,0.075390825,0.012058601,113.2410184,0.023404592,0.308680966,96.16029845,-0.085349383,0.019922969
E2F6_MA0471.1,E2F6,0.517049291,-0.015407141,0.048855346,0.470350258,0.060798058,3.02E-11,0.558578104,-0.109962292,3.97E-34,0.532191589,0.041637108,2.04E-06,0.5385478,0.039479929,0.000228988,0.521550123,-0.029784774,0.011943319,0.596013672,0.06315033,7.35E-08,0.51250478,-0.027697437,0.046887073,0.522672534,0.033442931,0.012085911,0.484329164,-0.10163588,1.90E-16,0.529766343,0.040802562,0.001379486,0.576423111,0.062658655,0.001994434,0.46471085,-0.037893816,0.084107572,0.485292685,-0.056474808,0.023436001
HSF2_MA0770.1,HSF2,125.2679257,-0.080995922,1.05E-15,112.60289,0.065609467,3.07E-11,132.3215988,-0.047720543,5.66E-07,138.4336016,0.11752832,2.12E-36,124.6282846,-0.015815619,0.118525387,126.1157015,0.012882492,0.184421468,118.4992041,-0.027878763,0.024946071,126.5040756,-0.012823102,0.241078367,125.8337014,-0.026305591,0.052275408,121.2210324,-0.067590728,2.40E-07,128.1511044,0.013404098,0.202864388,129.6208805,0.011189192,0.337308186,133.2486158,0.01818879,0.291991586,119.3796177,-0.051595837,0.042642323
FOSL2::JUND(var.2)_MA1145.1,FOSL2::JUND(var.2),0.861964613,-0.126581866,2.61E-23,0.763476441,0.082556036,4.06E-11,0.903996257,-0.049243581,3.70E-05,0.911824227,0.067985606,5.76E-09,0.871965465,0.000780578,0.481097511,0.880470469,-0.027665876,0.060981173,0.900159965,0.014316126,0.218227219,0.862142134,-0.035770535,0.057189322,0.890896925,0.065683718,0.000432745,0.833003951,-0.069757985,1.92E-05,0.924431665,0.095313114,5.79E-08,0.874251953,0.001979815,0.472240593,1.018186897,0.055098371,0.069142459,0.800900604,-0.073289413,0.024365082
MITF_MA0620.2,MITF,0.666455635,-0.019868897,0.055712149,0.589453842,0.07885301,4.58E-11,0.704817139,-0.075403729,1.09E-10,0.704159144,0.080862322,6.10E-13,0.646624558,-0.029526367,0.027308899,0.66884475,-0.006515315,0.360122208,0.639188042,-0.019090856,0.133699459,0.663334011,-0.019974696,0.183864566,0.666802454,-0.001635203,0.46709896,0.633377684,-0.080300858,3.53E-07,0.669882,0.006458187,0.377146757,0.708284686,0.034205222,0.122062811,0.978357915,0.134258318,2.74E-05,0.62787916,-0.052819587,0.070534263
HSF1_MA0486.2,HSF1,115.1233897,-0.07930529,1.51E-13,102.7473188,0.069072133,4.70E-11,121.9815291,-0.05233532,2.59E-07,128.6934994,0.132633042,7.76E-41,112.9047905,-0.027541551,0.021325328,116.0195156,0.010326918,0.255684742,99.99317235,-0.062347713,1.01E-05,116.6730539,0.005672173,0.106778765,115.5019372,-0.028736604,0.048403273,112.1093869,-0.057831084,2.65E-05,117.4315955,0.009544908,0.295731361,118.7498035,0.009663401,0.367172969,129.2813996,0.038835637,0.121420908,109.7596693,-0.050848421,0.056191809
Zfx_MA0146.2,Zfx,3.076375102,-0.038449614,2.47E-08,2.858586363,0.046663417,5.22E-11,3.253414493,-0.080530231,1.77E-30,3.186027339,0.05012238,7.03E-13,3.153277286,0.024530148,0.003227041,3.09069878,-0.018763345,0.035771632,3.359927929,0.039378802,1.53E-05,3.061079979,-0.012799927,0.167590166,3.110553956,0.034939987,0.00091467,2.910969446,-0.084203125,2.74E-18,3.181999845,0.057206327,1.66E-08,3.330746329,0.046190629,0.003554718,2.456373617,-0.080631549,3.33E-05,2.944813883,-0.03843958,0.043619909
ZIC4_MA0751.1,ZIC4,0.526643086,-0.026714264,0.001651845,0.479972649,0.059505367,5.30E-11,0.566017233,-0.103314045,7.86E-31,0.541705861,0.040549762,3.16E-06,0.546822399,0.036615799,0.000560817,0.530920042,-0.028415294,0.015032005,0.585099687,0.046976421,4.85E-05,0.524896408,-0.009190246,0.293616081,0.533529747,0.040573907,0.002474127,0.4896504,-0.112367522,5.58E-20,0.544112068,0.055055618,1.81E-05,0.596077309,0.071249491,0.00039523,0.459066689,-0.048839284,0.034807171,0.500567834,-0.045092835,0.057084358
Stat4_MA0518.1,Stat4,97.08630664,-0.051279299,2.67E-16,91.01437091,0.040199906,6.70E-11,104.3347894,-0.078202131,5.90E-38,100.4142674,0.038161744,4.02E-11,104.7507018,0.05921838,1.04E-16,99.08565214,-0.027135553,0.000667891,112.0201995,0.05515942,1.33E-11,96.88624048,-0.03044276,0.00088885,99.41958522,0.049604255,7.95E-08,91.99883228,-0.090099089,1.22E-27,103.7961346,0.090676172,7.83E-26,96.77855598,-0.005477147,0.36968901,83.73398539,-0.057865553,0.000700866,88.71013669,-0.081725348,1.68E-06
LHX6_MA0658.1,LHX6,147.0905758,-0.036719591,0.000752996,129.6035281,0.072410303,7.58E-11,149.1442274,-0.008418107,0.229328028,156.9735652,0.078675588,6.52E-14,137.661068,-0.061624838,3.44E-06,147.6874879,0.004538015,0.391803747,128.3796292,-0.057992031,0.00010143,147.7568405,-0.006284977,0.378680199,146.4104925,-0.030666823,0.047437049,139.8762591,-0.081902552,3.41E-08,148.8211398,0.007619395,0.345584254,156.6341043,0.030874102,0.140738416,207.9558434,0.128775897,4.72E-05,144.3485264,-0.021075835,0.271207108
IRF2_MA0051.1,IRF2,290.8156296,0.012445404,0.013588833,272.6386932,0.035237682,7.95E-11,301.980131,-0.045170958,1.73E-17,293.2660035,0.01422075,0.003243043,292.7196775,0.007108712,0.169894783,290.3303544,-0.000239757,0.486101538,321.1463093,0.040747688,1.62E-08,287.2838252,-0.033981823,1.61E-05,289.1034511,-0.011599944,0.098225047,280.3158849,-0.052001684,6.90E-13,290.2947276,-0.001330967,1,306.9253417,0.030754377,0.00971657,341.3041099,0.060693142,6.67E-05,275.7608502,-0.043308758,0.003517461
SREBF1_MA0595.1,SREBF1,7.733814613,-0.075971463,6.89E-18,7.108229214,0.0558886,1.10E-10,7.853724071,-0.006526355,0.229328028,8.506727622,0.125527245,1.01E-53,7.362176234,-0.052846469,2.12E-07,7.787166765,0.006847276,0.301077161,6.967064008,-0.048316376,1.99E-05,7.815653547,0.001584682,0.467205187,7.704322942,-0.038929883,0.002549491,7.580968329,-0.045873621,4.48E-05,7.753659066,-0.011440002,0.208938819,7.823421701,0.000808587,0.481360928,7.786350401,-0.001191026,0.481119832,7.540461951,-0.029817064,0.123801848
BCL6B_MA0731.1,BCL6B,99.71248779,-0.048804911,1.07E-06,89.41835895,0.064206615,1.21E-10,105.7146883,-0.05921617,1.13E-09,104.4959584,0.05453727,5.75E-09,106.4136223,0.048774308,3.36E-05,101.4482946,-0.019486602,0.08579687,113.8577887,0.050229443,0.000135091,99.56159103,-0.028098475,0.062752272,101.0603545,0.017884032,0.141615271,92.26290595,-0.124901526,1.85E-20,102.3101795,0.028006303,0.034502862,97.27215,-0.017710212,0.251810523,116.6763556,0.05661996,0.033169351,89.5088233,-0.097135691,0.00044685
Npas2_MA0626.1,Npas2,2.476259075,-0.038252682,0.042552652,1.961603019,0.134763654,1.42E-10,2.66202338,-0.08412475,3.17E-05,2.665957908,0.09944943,3.53E-07,2.384565995,-0.037851902,0.090160615,2.541640055,-0.045160803,0.068115634,2.398164376,-0.01523399,0.31997641,2.474843294,-0.018370667,0.322974441,2.508024879,0.02210177,0.277830163,2.409497087,-0.048564107,0.045981769,2.428140864,-0.037716916,0.134420139,2.636089646,0.031912476,0.279025608,2.30550093,-0.027905999,0.34008051,2.272928629,-0.076966514,0.112646999
NRF1_MA0506.1,NRF1,0.278403986,-0.035286603,0.000396178,0.251260278,0.066214861,3.11E-10,0.3000439,-0.111420027,8.01E-27,0.283741705,0.02855854,0.003280815,0.292536473,0.049762406,6.52E-05,0.281350943,-0.043277584,0.002002318,0.309947798,0.049145028,0.000226668,0.274074059,-0.045245974,0.004657536,0.28381217,0.061815006,8.21E-05,0.260251546,-0.10302162,4.76E-13,0.292696461,0.086263797,8.65E-09,0.311854205,0.066645656,0.004232354,0.299173364,0.026100216,0.213110737,0.264803233,-0.044186729,0.092613862
RUNX1_MA0002.2,RUNX1,302.35433,0.078839133,4.10E-24,273.0811951,0.048410671,3.18E-10,333.1660456,-0.126645884,1.57E-61,304.3968357,0.024896079,0.00039398,298.3605669,-0.001415439,0.448833083,305.7538676,-0.042657582,1.87E-05,301.3811463,0.003320498,0.390492184,300.188667,0.014556336,0.156122744,302.575336,0.03568275,0.001809817,288.1736714,-0.05321168,1.85E-07,306.1505269,0.035603912,0.000967986,311.154657,0.02192794,0.133979965,274.0990777,-0.033045542,0.088344159,263.1244282,-0.106853119,8.14E-07
TBX20_MA0689.1,TBX20,5.471280779,-0.04834123,0.023192973,4.228681841,0.144513771,3.31E-10,6.098298952,-0.1273943,1.69E-08,6.579223449,0.24585004,4.29E-30,5.07917979,-0.069941342,0.008644595,5.661996609,-0.05470046,0.048018086,4.390229201,-0.094315663,0.001867568,5.644368154,0.081138504,0.022109749,5.564653428,0.026589495,0.257121761,4.749146902,-0.22036532,1.91E-12,5.168320548,-0.096319257,0.003026427,5.749700196,0.023166515,0.354469189,6.046050419,0.033954301,0.327523943,4.547508457,-0.163154916,0.008902683
SP1_MA0079.3,SP1,3.395313,-0.012308384,0.045352163,3.166168081,0.044948156,3.97E-10,3.613801457,-0.089556014,2.41E-36,3.469769144,0.030754152,1.00E-05,3.518163777,0.034535124,5.55E-05,3.422299588,-0.028792145,0.002537582,3.807031801,0.051023512,3.87E-08,3.371102368,-0.021238961,0.050983201,3.433150131,0.033448695,0.001685458,3.204777565,-0.0892192,7.84E-20,3.518690854,0.059848006,5.85E-09,3.666825868,0.044633279,0.005347392,2.899018658,-0.05666248,0.00341215,3.237420738,-0.042615496,0.030638548
BHLHE40_MA0464.2,BHLHE40,2.619039399,-0.117082003,1.26E-20,2.335161559,0.076582055,4.47E-10,2.730097964,-0.034179313,0.002641531,2.848199532,0.1022717,6.25E-19,2.601582286,-0.01895756,0.12557877,2.650059986,0.00596524,0.371644933,2.739469647,0.012848787,0.242611016,2.663987876,0.008890157,0.348544472,2.679312783,0.023734508,0.122381303,2.481344405,-0.105354539,1.20E-10,2.6549167,-0.001378251,0.47463425,2.769382149,0.022996517,0.232079335,2.323490848,-0.048500555,0.094713665,2.597681494,-0.019173488,0.303067603
