"","p_val","avg_diff","pct.1","pct.2","p_val_adj"
"TEAD1",0.504854951633198,0.171742482374239,0.517,0.49,1
"RELA",0.510305780199889,0.112586792678693,0.433,0.37,1
"LBX2",0.51167328048939,0.130649032887863,0.45,0.44,1
"POU3F1",0.513042691042556,0.107117651602435,0.525,0.51,1
"CUX2",0.526841072049469,0.1095028308687,0.45,0.37,1
"E2F7",0.531017222829646,0.112681787744121,0.467,0.46,1
"FOSB::JUN",0.535210102123693,0.158819611893225,0.375,0.39,1
"REL",0.538014597112304,0.126154935339474,0.417,0.38,1
"ZNF449",0.538014597112304,0.120339677233566,0.442,0.47,1
"RXRG(var.2)",0.540826449246208,0.107020284713144,0.45,0.47,1
"SRF",0.54788805803362,0.112513136459602,0.458,0.44,1
"MZF1(var.2)",0.557850261124948,0.115176370113301,0.5,0.46,1
"MEIS2(var.2)",0.557850261124948,0.133415512799537,0.442,0.43,1
"POU6F1",0.567899775617697,0.181361386340953,0.542,0.55,1
"FOXF2",0.58386469195551,0.246158244055355,0.492,0.56,1
"HOXC10",0.604480680417624,0.103521590701123,0.483,0.45,1
"ELF3",0.62692447931714,0.109545774879104,0.608,0.56,1
"IRF5",0.632969461532167,0.133591121414025,0.517,0.54,1
"ONECUT3",0.636001203595457,0.13020240203079,0.483,0.46,1
"KLF6",0.669744117068409,0.108773227411634,0.417,0.35,1
"THRB(var.3)",0.691574890520996,0.11483121616239,0.417,0.41,1
"ELK1",0.697860624418952,0.11770683183256,0.467,0.48,1
"CDX4",0.747250059948351,0.103805549299469,0.517,0.48,1
"HOXD9",0.778057682825495,0.127540452143162,0.533,0.49,1
"HOXC11",0.864036754082099,0.104289441894631,0.492,0.51,1
"IRF1",0.912766524123461,0.180174629048163,0.542,0.54,1
"EGR4",0.94319045718014,0.105680800193383,0.45,0.48,1
"STAT1::STAT2",0.982180434282773,0.111702987548198,0.525,0.55,1
